transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN_4846,4VPSY3T7,44.01,19778,2026-03-24 23:56:00
TXN_742,0NF85SFO,45.43,20126,2026-03-16 09:49:00
TXN_921,TLMF3ZAP,46.23,12803,2026-02-08 22:03:00
TXN_4039,QMX1UNP6,20.46,33892,2026-03-30 11:36:00
TXN_922,BWO87Y5R,23.2,29497,2026-01-25 14:01:00
TXN_4728,J7H8QXEO,64.2,32293,2026-04-01 02:57:00
TXN_1117,HW64750I,48.08,37779,2026-04-01 08:17:00
TXN_4671,TOVYASGC,59.82,22966,2026-02-05 15:34:00
TXN_1401,8TI5RLZS,53.02,33250,2026-01-15 02:57:00
TXN_1883,UD4D0NYY,87.88,30896,2026-02-16 17:06:00
TXN_3331,II2LHGRM,47.55,42483,2026-04-18 05:03:00
TXN_4691,7F2DHHNK,60.08,20081,2026-02-23 05:28:00
TXN_2727,QC0JVT7J,24.41,21248,2026-04-26 23:09:00
TXN_2981,75LLWLTE,31.48,41377,2026-04-04 12:45:00
TXN_3488,JUQI7OYQ,24.07,23107,2026-02-11 19:45:00
TXN_1801,NHE9NLCD,100.09,47467,2026-01-30 05:52:00
TXN_2862,DEBWPZUX,72.0,25979,2026-04-08 00:43:00
TXN_4250,7KS0R039,54.43,48613,2026-02-28 05:49:00
TXN_4577,TY9CETFZ,68.06,19090,2026-04-27 10:01:00
TXN_1523,JLDLA8E9,71.07,16836,2026-03-22 16:18:00
TXN_531,GJOR6UWN,33.51,36931,2026-01-28 09:33:00
TXN_1631,RVXD4PFF,76.97,37553,2026-04-09 22:06:00
TXN_BAD_4030,INVALID_VIN,50,20000,2026-04-10 10:00:00
TXN_4735,2E2X5K5Y,65.45,24833,2026-02-14 08:58:00
TXN_1639,WATS5PPN,36.27,13837,2026-01-15 17:34:00
TXN_407,1VULZFIQ,43.98,36057,2026-03-20 10:55:00
TXN_1892,JR6HIORL,64.07,10749,2026-02-14 10:15:00
TXN_288,SM084GAP,55.77,16981,2026-02-22 12:33:00
TXN_4871,P9EUM3DW,57.5,17554,2026-04-17 06:32:00
TXN_1116,77BR5WXQ,52.49,14715,2026-02-26 16:57:00
TXN_4110,87406AWU,66.38,37268,2026-03-28 12:00:00
TXN_3378,X70EN415,83.99,48271,2026-01-18 17:51:00
TXN_2103,7OXSXG0P,107.28,35296,2026-03-02 06:16:00
TXN_1348,RVPQU6JQ,40.71,21494,2026-02-02 19:49:00
TXN_2823,8GNE9J78,79.63,13496,2026-04-23 11:56:00
TXN_4368,48KF1Q4S,30.6,17263,2026-01-28 21:27:00
TXN_3098,8MYID13I,57.09,29650,2026-02-04 14:19:00
TXN_1251,0VQK8TQ0,57.21,31356,2026-03-11 18:18:00
TXN_2098,RW93B2UV,20.71,46851,2026-02-25 03:41:00
TXN_1967,93DZ1MX3,80.89,18414,2026-01-31 13:04:00
TXN_2507,FF24R1RP,18.18,40229,2026-01-05 03:25:00
TXN_4617,V9PMDVMS,61.73,41812,2026-02-27 18:40:00
TXN_1679,MJAVKLYM,28.01,33618,2026-03-08 04:11:00
TXN_1205,LRLWNS46,28.62,49045,2026-03-18 02:00:00
TXN_1180,0UL8CO2N,47.57,45850,2026-04-06 22:30:00
TXN_1550,IR37JE2S,24.23,41696,2026-03-11 06:48:00
TXN_894,48HRT9D7,70.97,35573,2026-03-06 10:37:00
TXN_3646,424KYHT2,86.23,15728,2026-04-23 23:55:00
TXN_4434,S6YLDKM3,36.38,31441,2026-01-21 11:18:00
TXN_2444,BGO9RESZ,38.76,12892,2026-02-07 19:48:00
TXN_1394,OAW5Z2S5,79.13,35896,2026-01-11 23:30:00
TXN_4260,QRRVNUUV,44.95,23748,2026-01-09 07:39:00
TXN_1702,LPMEG1GU,42.01,42167,2026-01-12 04:43:00
TXN_831,ZC8WDJVX,107.58,27095,2026-03-08 16:43:00
TXN_2279,S1OUJLIO,49.89,11102,2026-04-06 00:23:00
TXN_281,FCNAAVP5,17.37,36463,2026-02-04 18:08:00
TXN_1730,7ONZMFO4,37.26,27556,2026-01-16 13:06:00
TXN_1109,JAPK6TFQ,70.71,12419,2026-04-20 09:41:00
TXN_1393,0UN4D0MU,20.34,28599,2026-02-26 07:59:00
TXN_2374,CFD1LRDP,30.75,40115,2026-04-30 03:13:00
TXN_455,D7APUD4B,48.71,10783,2026-04-03 06:46:00
TXN_3618,GY3IDNYS,46.48,14368,2026-04-09 08:20:00
TXN_3439,E85RHPCQ,59.46,13330,2026-02-03 16:56:00
TXN_866,JAGPHXTS,55.04,27661,2026-03-12 03:23:00
TXN_723,3YNFNN6L,54.62,29486,2026-01-25 13:28:00
TXN_466,JOS76MM7,27.48,13084,2026-02-16 12:54:00
TXN_398,JUSO9CBE,47.52,47482,2026-04-25 09:54:00
TXN_3865,PX2U2T6O,42.4,33446,2026-05-01 14:24:00
TXN_2854,15KDGSZN,75.71,46229,2026-04-22 12:09:00
TXN_1812,KD2UWL64,44.26,48959,2026-02-04 12:40:00
TXN_3796,5WC6HVN6,54.49,24450,2026-04-08 16:21:00
TXN_4114,H77EQ0KN,75.53,11359,2026-02-17 11:56:00
TXN_817,QNRKMGWK,51.83,43264,2026-02-13 05:11:00
TXN_991,3UOSF76I,81.31,44433,2026-02-18 13:45:00
TXN_4852,TCMM4HUY,65.23,39493,2026-02-01 22:17:00
TXN_3545,O4J3TPDJ,84.26,23687,2026-04-05 10:23:00
TXN_4653,KXS96L9S,54.34,15130,2026-04-04 06:53:00
TXN_1224,Y61M5KUH,26.41,48709,2026-01-20 12:02:00
TXN_4081,190F8V7H,25.68,19555,2026-02-27 21:28:00
TXN_1011,DNZNG5X2,91.08,11881,2026-04-13 11:40:00
TXN_4128,IYRKPOED,36.83,24578,2026-01-28 04:20:00
TXN_1398,QDVM84SM,83.75,40323,2026-03-05 19:47:00
TXN_3394,M5EW29E1,68.38,22003,2026-01-31 11:33:00
TXN_76,3YQW4VLR,87.2,35143,2026-03-07 04:13:00
TXN_1374,EUHLZKWE,74.86,30759,2026-03-16 04:57:00
TXN_1698,SUC75OK6,50.12,48398,2026-02-17 17:46:00
TXN_677,YHKAKRKO,41.77,19955,2026-02-24 06:04:00
TXN_3705,FDJJCSJW,76.66,48224,2026-04-13 02:29:00
TXN_3050,NY26UM7M,31.8,49176,2026-02-11 17:50:00
TXN_4611,34PW7SOB,25.59,40312,2026-03-10 08:13:00
TXN_194,2IWF4LN2,40.79,31095,2026-03-04 19:20:00
TXN_1444,7MVH6C5V,17.16,14061,2026-04-14 23:28:00
TXN_2904,XUMUBRHG,17.38,22741,2026-03-06 20:18:00
TXN_1813,KWN7WMAO,30.28,13462,2026-03-12 14:12:00
TXN_2676,QDGCZR87,44.18,19694,2026-02-19 20:48:00
TXN_3686,S3E04S03,73.87,30629,2026-02-20 21:29:00
TXN_3929,9SXA8QI7,93.64,25652,2026-01-19 11:27:00
TXN_1950,VA4GVQ3A,48.71,49286,2026-04-22 09:46:00
TXN_1741,SHDMA75T,65.88,22686,2026-04-02 23:04:00
TXN_2094,HKJ9QQZW,80.45,11133,2026-03-18 20:05:00
TXN_82,ZV498IBO,35.57,24311,2026-02-14 08:30:00
TXN_4173,GAO8H6OL,75.71,17222,2026-03-06 07:23:00
TXN_1753,1KDOLITM,40.07,24708,2026-04-09 11:29:00
TXN_3219,8267OUVN,77.64,10915,2026-01-19 04:19:00
TXN_4673,L9D7KBCH,55.2,50124,2026-03-14 17:22:00
TXN_3978,XYSA24HV,47.69,48329,2026-01-09 10:18:00
TXN_1439,A14D4UXL,66.32,17135,2026-02-04 18:16:00
TXN_3822,CTAYWVJB,52.21,49472,2026-02-04 10:43:00
TXN_168,2W5V3OWF,82.74,43910,2026-03-24 09:17:00
TXN_1420,2FYVGKYN,34.7,38410,2026-01-23 08:19:00
TXN_1307,IG706C9S,67.88,34485,2026-03-30 00:08:00
TXN_2044,KCA0ZDQZ,77.86,34882,2026-02-15 07:54:00
TXN_2168,EQAO8HN9,46.11,44268,2026-04-16 18:40:00
TXN_945,R9D0SP2F,58.14,15532,2026-03-22 12:28:00
TXN_441,91VSO4W6,28.63,30245,2026-04-25 18:52:00
TXN_3086,5MOBAT0B,47.54,33531,2026-02-12 07:23:00
TXN_96,YHJI07WP,96.36,27053,2026-04-25 03:38:00
TXN_1442,CUMB8113,53.64,24973,2026-03-14 13:13:00
TXN_2140,0273616D,59.13,31335,2026-03-11 02:06:00
TXN_4451,0QNT99O5,73.85,28186,2026-03-02 07:15:00
TXN_4607,7K4RD6MD,23.01,47435,2026-03-15 18:41:00
TXN_4009,PAMR12U7,16.12,27860,2026-02-23 06:27:00
TXN_1662,3RRY82PA,62.45,22573,2026-04-03 11:48:00
TXN_120,D32GX8A1,48.99,36618,2026-04-06 21:04:00
TXN_721,2SCV7DA4,69.25,47896,2026-04-10 12:34:00
TXN_1165,24CKJWTT,42.93,20759,2026-04-10 18:51:00
TXN_4725,DQOX272M,33.16,23739,2026-02-23 23:05:00
TXN_3085,082FCVYX,52.37,15253,2026-01-29 02:22:00
TXN_3851,78RA7DRQ,72.78,19708,2026-03-19 08:23:00
TXN_3156,6DSXWBUP,49.22,37536,2026-04-22 14:39:00
TXN_3639,B1SCLEK7,39.74,19480,2026-01-09 11:27:00
TXN_3517,WXQMO4NK,103.09,42371,2026-02-04 08:58:00
TXN_4721,HJ2ASSGZ,36.2,44159,2026-03-18 02:16:00
TXN_970,NU6LBRSK,110.95,40503,2026-02-07 10:52:00
TXN_1025,DSZH3EUK,48.6,37800,2026-02-16 09:53:00
TXN_1563,5K57XPIE,61.48,27721,2026-01-24 15:31:00
TXN_2152,Z6M48L5X,94.22,46156,2026-02-18 16:19:00
TXN_3036,VRAP0XIW,23.93,33636,2026-04-17 13:46:00
TXN_1542,A0X0MRTO,83.07,35316,2026-02-26 18:25:00
TXN_3316,OS123X6O,84.38,15221,2026-01-14 06:49:00
TXN_4027,C9HSPBR4,46.27,19683,2026-02-27 12:13:00
TXN_3389,F15VNHAA,99.35,16136,2026-01-23 11:18:00
TXN_444,7F5RH2W7,38.19,46916,2026-03-25 08:00:00
TXN_4455,6XNL1SR2,51.0,10418,2026-03-03 20:20:00
TXN_2297,DVFS71E9,26.17,37709,2026-02-19 11:55:00
TXN_1208,FFTC6HS1,37.3,18978,2026-02-08 02:50:00
TXN_4269,RB4KOGJ7,64.8,20840,2026-05-01 20:55:00
TXN_4049,8DM7HE3C,62.36,30068,2026-03-13 16:48:00
TXN_460,H0YGEV8G,76.22,17703,2026-01-26 08:40:00
TXN_1252,QAN5Z3BE,60.95,15933,2026-01-24 15:11:00
TXN_1190,GZQYFWSZ,95.49,48435,2026-02-17 04:03:00
TXN_197,XPOVWID3,35.93,16768,2026-03-28 06:47:00
TXN_2778,O58BZNYJ,48.63,14037,2026-01-18 17:26:00
TXN_1987,Z19YATXI,37.49,18967,2026-02-12 12:07:00
TXN_4166,YCGU4YZE,50.48,13509,2026-02-01 00:14:00
TXN_4573,A39IAOJS,75.89,20389,2026-03-28 21:13:00
TXN_3517,WXQMO4NK,0,42371,2026-02-04 08:58:00
TXN_3406,81DHZAJL,60.33,35164,2026-02-11 03:33:00
TXN_1529,XO3026YE,52.37,30881,2026-04-05 21:39:00
TXN_2212,3I9F6CTN,23.88,48521,2026-04-05 09:17:00
TXN_1910,8UIJJFEO,55.44,49219,2026-03-04 14:42:00
TXN_4059,U1NJKDGB,34.34,10472,2026-04-01 06:22:00
TXN_1567,BENZDZS8,90.91,22930,2026-02-03 02:17:00
TXN_2561,OIEDR09A,34.68,20213,2026-03-04 19:36:00
TXN_4234,B4XWEHT1,89.33,43468,2026-04-23 19:28:00
TXN_88,A82FFLP5,28.75,12520,2026-04-11 00:19:00
TXN_2428,GRSU9RZO,40.42,25284,2026-04-20 11:20:00
TXN_1534,UUT1CYM8,97.93,23098,2026-03-07 20:03:00
TXN_966,VD5WPKW9,88.93,20779,2026-04-08 01:24:00
TXN_1588,TX05WB9T,68.27,13887,2026-02-09 01:43:00
TXN_118,6UFM4JR6,66.69,24669,2026-02-19 13:59:00
TXN_69,NPHJ8LZI,18.9,42087,2026-04-21 09:56:00
TXN_965,13GTKHZ4,81.78,19320,2026-02-22 20:55:00
TXN_3960,20X7WNOW,47.3,39552,2026-04-26 20:42:00
TXN_2635,O8NL0TP9,72.27,50215,2026-03-08 23:05:00
TXN_4132,QFCRN4HV,19.48,35160,2026-04-06 17:11:00
TXN_3598,PPK34EVI,28.95,11797,2026-01-22 08:34:00
TXN_2570,Q9Q96SXE,59.28,26757,2026-04-19 03:15:00
TXN_1671,PUB2U7FQ,24.39,41429,2026-01-07 02:49:00
TXN_3569,HS9NCEUF,45.38,29710,2026-02-21 08:11:00
TXN_2788,AM6VUC1Q,40.81,12034,2026-03-03 18:59:00
TXN_3583,BPI5HM48,80.31,13833,2026-01-31 21:55:00
TXN_7,9P8ELW89,78.29,47043,2026-03-09 09:06:00
TXN_1726,7K30HXWW,47.55,44007,2026-04-29 17:39:00
TXN_244,SBR4SF0T,32.89,12020,2026-01-16 08:10:00
TXN_1376,MK0CQBST,71.68,21485,2026-02-11 19:34:00
TXN_1287,HUVFNJKQ,90.75,24819,2026-03-22 21:18:00
TXN_3652,BQQDR2LA,47.31,18285,2026-04-15 17:51:00
TXN_1153,B617NS8K,74.79,19550,2026-04-23 00:26:00
TXN_1347,QYL0CZQ7,59.29,42269,2026-04-07 22:19:00
TXN_4868,AZ9CI3ZC,36.47,13402,2026-04-19 19:00:00
TXN_4437,RDPS380C,64.43,36054,2026-03-20 23:15:00
TXN_678,AA2TYGCA,26.59,35624,2026-02-17 06:06:00
TXN_4543,MOEGOIF3,80.73,14285,2026-03-10 09:13:00
TXN_2396,8V9707XC,23.21,18013,2026-01-12 17:53:00
TXN_2331,3D4ML3K6,29.0,40688,2026-03-31 18:35:00
TXN_1816,0PTYEA58,48.87,49666,2026-03-15 04:51:00
TXN_2342,PMYMGFC2,75.63,22850,2026-04-25 03:46:00
TXN_625,RSOX8QGQ,108.85,47126,2026-02-27 20:33:00
TXN_938,2EFAW6CJ,38.37,28331,2026-04-04 21:59:00
TXN_1431,PT8S5B3U,58.55,40532,2026-02-03 21:17:00
TXN_279,GXS3QDAC,34.42,11696,2026-04-11 06:52:00
TXN_191,U8JP3RGG,87.58,42068,2026-01-04 16:44:00
TXN_2580,P7MXM6G2,31.25,32825,2026-01-03 18:30:00
TXN_434,I2FMDR25,85.43,29590,2026-03-14 14:43:00
TXN_527,IHNQPNAW,18.12,26567,2026-01-24 19:42:00
TXN_4282,1OLBG0OU,57.79,42532,2026-03-12 16:54:00
TXN_1176,W8BYEWA9,52.13,17726,2026-01-27 11:09:00
TXN_3172,NVOKRLI5,106.21,17623,2026-04-23 01:29:00
TXN_3365,SBYXVYGO,60.04,17729,2026-04-24 16:48:00
TXN_3504,JRZD2PXR,114.25,11496,2026-04-30 07:11:00
TXN_1191,BJVHOKSB,47.1,37006,2026-01-02 18:18:00
TXN_1635,NQ9N8V81,42.2,40083,2026-03-18 20:37:00
TXN_748,ONC15ME3,33.91,16090,2026-03-07 01:24:00
TXN_3969,3HBDAY5X,48.45,40486,2026-02-24 12:16:00
TXN_1881,OQZZXJWL,49.86,40367,2026-04-16 16:20:00
TXN_4818,BO9AIA7G,71.76,28908,2026-04-21 05:32:00
TXN_221,LUQGOUWP,80.73,27315,2026-04-05 19:00:00
TXN_1155,32AP9867,31.51,20973,2026-01-02 00:25:00
TXN_1157,QDULQK0R,13.82,35337,2026-01-03 15:29:00
TXN_2404,GC8X9I8B,67.44,27352,2026-04-29 23:57:00
TXN_1788,FSVLBNGP,47.89,38205,2026-03-14 13:06:00
TXN_2377,9SMX1W1E,78.91,46898,2026-01-09 06:51:00
TXN_1597,A7XJT1V9,58.1,28382,2026-04-05 01:25:00
TXN_1890,R9Y1W7LL,36.98,31466,2026-03-22 07:43:00
TXN_1201,B8EWA8F1,34.42,35873,2026-03-17 04:27:00
TXN_2879,ZQT8U6JG,48.18,24795,2026-03-25 08:35:00
TXN_2531,WXZOZPMZ,66.18,14542,2026-02-25 03:42:00
TXN_3069,2WR63TMC,81.27,48460,2026-03-23 15:40:00
TXN_2634,MIWXQ0EB,60.28,13348,2026-02-05 20:49:00
TXN_4160,LDGBE67Y,81.87,48086,2026-03-08 02:02:00
TXN_3636,RR4AE5PU,97.73,30280,2026-02-06 23:05:00
TXN_4783,D2Q0W3GB,36.13,27916,2026-01-27 07:05:00
TXN_967,4GMUX9JO,23.34,31621,2026-03-07 14:37:00
TXN_3336,JDIVOV9R,49.41,27842,2026-03-09 18:14:00
TXN_2451,COFDR4AN,29.72,19639,2026-01-20 15:38:00
TXN_1628,2T5YOZSS,48.34,16356,2026-01-02 11:52:00
TXN_3042,IAYYN1XS,51.91,35497,2026-01-22 11:57:00
TXN_3992,1GHAMNFX,,20717,2026-03-25 19:04:00
TXN_1278,9S8TPMCD,92.71,21809,2026-01-01 10:12:00
TXN_377,R646H2XL,,40846,2026-02-01 06:17:00
TXN_30,Q54UITRS,38.97,48303,2026-02-27 14:19:00
TXN_3778,94LD84YT,,45863,2026-01-16 16:06:00
TXN_2723,LLKZ5EK8,85.48,45924,2026-04-07 12:23:00
TXN_4907,QELX1S44,27.89,39497,2026-01-19 04:23:00
TXN_150,Q1G4EUI6,77.06,17660,2026-01-22 01:54:00
TXN_1443,KVSC339N,24.44,34282,2026-04-14 12:25:00
TXN_1894,DERSTXW2,21.37,18077,2026-02-02 13:51:00
TXN_1389,XW1JIJA7,72.68,24606,2026-03-31 19:31:00
TXN_3746,IFOUJJHK,102.24,33665,2026-02-11 15:13:00
TXN_2187,PDO0UA2J,53.19,45893,2026-04-25 22:45:00
TXN_555,Z8ZDG3VE,88.26,43917,2026-04-09 23:15:00
TXN_666,O7ZJ2QEO,65.13,25967,2026-04-08 06:25:00
TXN_1606,W1WT2BW6,56.91,32914,2026-02-10 19:00:00
TXN_829,34Y6XO3F,34.32,47524,2026-04-07 04:25:00
TXN_1602,XNCHOKHQ,13.47,16681,2026-01-04 06:07:00
TXN_1359,MKZWJE8K,52.66,16590,2026-02-09 10:45:00
TXN_321,AFATWMD6,16.82,28358,2026-04-20 07:37:00
TXN_158,LYYOLAL5,35.37,25273,2026-02-10 10:40:00
TXN_274,9TBFW2EH,86.01,36682,2026-01-12 10:40:00
TXN_1291,47UOBYCY,49.53,22061,2026-04-01 18:21:00
TXN_1629,LU3PNMDM,30.42,30822,2026-04-23 18:21:00
TXN_1449,N8Q226UD,34.35,38136,2026-03-01 18:18:00
TXN_3564,1QO16D55,40.81,37011,2026-02-06 08:59:00
TXN_3350,MKZRVCZF,18.31,30440,2026-04-21 20:46:00
TXN_2496,C7I9LKH7,68.16,25888,2026-04-10 09:10:00
TXN_3575,59U040YJ,75.19,17559,2026-04-25 16:03:00
TXN_2765,GBSTG7ED,77.27,23208,2026-03-21 07:30:00
TXN_1535,RJIW1AUI,21.42,47241,2026-03-15 23:12:00
TXN_377,R646H2XL,70.52,40846,2026-02-01 06:17:00
TXN_404,XDHENPFD,63.2,27738,2026-01-22 13:52:00
TXN_913,NWCW7DVU,55.46,22256,2026-02-21 04:48:00
TXN_3443,1YYOB49S,65.13,50106,2026-03-01 13:36:00
TXN_4980,2UZUMAX0,74.37,34016,2026-04-07 08:27:00
TXN_4353,LETI0P5Y,38.79,41608,2026-04-03 12:59:00
TXN_4389,WCD8TYZ4,31.21,11326,2026-02-25 12:55:00
TXN_1793,Q4G890HE,49.09,11676,2026-01-30 05:30:00
TXN_1616,IZJG3A5W,26.92,23440,2026-01-04 00:59:00
TXN_224,FKIJX68H,69.54,46395,2026-03-18 14:25:00
TXN_295,RW3H2O3G,44.71,15039,2026-02-22 08:06:00
TXN_4798,2ZAMXB5O,40.58,47584,2026-03-28 00:12:00
TXN_2761,QCT7V0FS,39.76,33464,2026-03-09 18:02:00
TXN_234,IDUDWOYT,23.63,26106,2026-03-02 05:28:00
TXN_BAD_2936,INVALID_VIN,50,20000,2026-04-10 10:00:00
TXN_2193,8P97SMCW,55.77,23249,2026-04-18 11:44:00
TXN_1437,H87XS94P,59.67,31391,2026-03-13 16:03:00
TXN_257,S101DRX9,44.87,42875,2026-01-15 22:42:00
TXN_4702,NBXNJFI3,25.19,13753,2026-04-12 03:24:00
TXN_3935,YKVAYLNM,61.91,46739,2026-04-26 22:24:00
TXN_2961,2MHO6SA9,51.85,41926,2026-03-15 09:25:00
TXN_1673,38A0V8Y9,29.06,35729,2026-03-11 14:59:00
TXN_1502,HSHQPOXI,31.42,42276,2026-04-29 02:15:00
TXN_2392,8R1IF61M,77.58,16322,2026-02-15 20:59:00
TXN_131,3LJRXPM9,26.37,46323,2026-03-26 03:58:00
TXN_1790,SKTRO7FB,67.94,31706,2026-01-30 11:24:00
TXN_4362,FLZQMY6Q,46.5,44280,2026-01-30 20:51:00
TXN_2549,3XYHPETK,40.1,26841,2026-01-13 21:01:00
TXN_3074,UATD5CA3,77.21,27595,2026-04-02 17:28:00
TXN_2969,2VLKOYZ9,35.21,14551,2026-01-25 11:10:00
TXN_2618,D7LMZW9M,73.46,37080,2026-04-09 15:52:00
TXN_4385,KSMJ8SHE,,25673,2026-01-19 23:31:00
TXN_4134,Q8EGV4Y5,39.62,44983,2026-03-07 05:44:00
TXN_1539,E2924DNL,41.44,48477,2026-02-11 03:45:00
TXN_2072,4V3383CE,53.78,17054,2026-01-18 20:45:00
TXN_3918,GEXPSYCQ,42.46,42946,2026-02-12 21:41:00
TXN_2164,B3YSMVC0,75.85,35213,2026-04-23 16:00:00
TXN_1723,XLBKQEYN,94.85,42954,2026-04-03 14:31:00
TXN_2259,FJKZ4MI5,97.32,23604,2026-02-06 23:38:00
TXN_3553,9BR8WTZ7,35.58,48101,2026-04-03 06:36:00
TXN_3338,FE4Z8WAK,32.96,48004,2026-01-20 11:05:00
TXN_4147,FF7P1RD9,102.62,39019,2026-02-04 01:09:00
TXN_285,XOP305ZC,56.08,43330,2026-02-15 18:17:00
TXN_4034,1B8OJ59A,77.86,36331,2026-02-27 20:19:00
TXN_1244,KL55Y268,87.26,33883,2026-01-28 17:19:00
TXN_4167,TQ3IH9BR,69.9,41443,2026-04-28 11:30:00
TXN_2022,9NO3B23Y,92.29,30301,2026-01-01 06:23:00
TXN_3253,AFLDA7YL,70.82,28059,2026-01-05 14:39:00
TXN_580,K0PZQGD8,24.27,39265,2026-02-07 04:19:00
TXN_990,BF78JAHA,89.75,19291,2026-04-16 16:51:00
TXN_4162,2PBXO714,40.63,41386,2026-02-28 20:57:00
TXN_3671,KD43X16X,12.32,11889,2026-03-28 07:42:00
TXN_4103,8ZSKPXD9,76.23,25053,2026-02-14 10:57:00
TXN_3109,OUFZB36G,33.96,36531,2026-03-01 14:58:00
TXN_2049,YOSGIROT,40.53,23691,2026-04-19 16:48:00
TXN_4968,MEGHTKYC,79.03,34799,2026-01-19 12:45:00
TXN_1874,5172320H,32.72,27699,2026-01-14 10:06:00
TXN_3064,3VJEZJCZ,39.75,40950,2026-04-25 21:00:00
TXN_1168,6MYGTFCN,68.33,33435,2026-02-09 02:43:00
TXN_2979,FF1MPY7Q,63.95,28324,2026-02-19 04:43:00
TXN_1633,X2NR5CM1,28.36,48046,2026-02-01 01:45:00
TXN_3578,Z0W01UGM,41.79,50123,2026-01-17 20:03:00
TXN_351,TUOW1XT5,23.04,13538,2026-04-29 23:35:00
TXN_2660,Y4BDW66W,12.65,34963,2026-02-16 12:40:00
TXN_3656,VQM2JTTV,18.87,21773,2026-01-28 00:41:00
TXN_1551,PIPZ8I6Q,28.74,20964,2026-03-31 08:55:00
TXN_4564,J2FEE2T7,52.69,26185,2026-03-22 04:19:00
TXN_2146,4WKZG4ES,41.78,11338,2026-03-08 04:44:00
TXN_4480,E7ODOBE2,34.08,34337,2026-03-01 14:54:00
TXN_4633,ZHGPTU52,82.03,27506,2026-03-19 19:21:00
TXN_1899,YA9AZC6K,65.91,24539,2026-03-23 06:27:00
TXN_1943,TQJSWR9M,69.92,20590,2026-01-06 16:25:00
TXN_2069,T8S4QCW9,52.64,14814,2026-01-27 13:53:00
TXN_1300,CG381IXS,25.8,46020,2026-01-28 16:25:00
TXN_1033,5REMRZUW,84.31,14057,2026-04-11 09:40:00
TXN_2762,T7Z4QFP4,25.93,47760,2026-02-27 09:22:00
TXN_266,6G01NHEQ,44.16,36732,2026-02-07 02:05:00
TXN_4003,GG4N1JSP,83.9,39037,2026-03-16 14:25:00
TXN_1877,ESYSG9TW,73.43,23057,2026-04-21 16:14:00
TXN_4806,ZJAQY0UL,26.33,39592,2026-02-03 10:50:00
TXN_3204,HFHMTF6M,40.49,16506,2026-04-17 20:58:00
TXN_4793,D5TA6DSR,36.88,39950,2026-03-17 14:32:00
TXN_236,59WHZNI1,0,30185,2026-03-17 14:07:00
TXN_832,8DD5L9MW,63.82,21793,2026-02-03 22:13:00
TXN_1188,VSTH57S9,26.72,47430,2026-04-07 00:12:00
TXN_239,CET5MAZF,36.31,48880,2026-04-07 23:29:00
TXN_2861,WGYTRAQ2,83.51,14489,2026-03-29 22:15:00
TXN_1797,NCR7JG63,18.85,16694,2026-04-09 05:58:00
TXN_3663,YC6FHNFD,102.57,40234,2026-03-11 21:31:00
TXN_390,Y62OIY1N,38.76,19990,2026-02-16 15:02:00
TXN_497,K5BGKOBU,35.57,49406,2026-02-08 10:40:00
TXN_2683,SMKFHQ3O,39.22,30856,2026-04-14 20:39:00
TXN_3136,NKT8Q7ST,25.19,36717,2026-03-13 12:58:00
TXN_2780,15NRXJ7V,39.47,34501,2026-01-25 18:33:00
TXN_1233,QAW0BTGB,24.43,45794,2026-04-21 23:07:00
TXN_1768,IA1M7RBF,78.48,48072,2026-02-19 00:28:00
TXN_811,39TM2JR7,23.8,23399,2026-03-12 12:01:00
TXN_1470,VL3MJMC2,14.3,16635,2026-03-01 10:59:00
TXN_2808,O7Z4YMU0,21.44,30412,2026-04-15 01:55:00
TXN_451,OCRJJ19X,73.16,18620,2026-04-11 02:40:00
TXN_1914,9UU0PHZK,102.78,16145,2026-02-02 15:54:00
TXN_1625,1MT2JPA8,109.12,21777,2026-01-12 21:21:00
TXN_1682,ZWFLSWJW,34.41,14251,2026-02-18 18:21:00
TXN_3315,CT54MLE1,17.94,47699,2026-04-05 03:55:00
TXN_2638,6QBP1DOB,31.18,33983,2026-01-16 23:53:00
TXN_2887,RAYL0FSO,17.86,35889,2026-04-02 03:34:00
TXN_594,IMHM9TIJ,79.47,30734,2026-01-23 12:45:00
TXN_2012,GAN2KI4O,67.77,40343,2026-01-07 03:09:00
TXN_3792,JYRV25CI,89.13,34416,2026-03-15 03:20:00
TXN_4075,X1V8DMWY,19.9,34915,2026-01-17 08:14:00
TXN_3603,MK7S3B7G,60.16,12860,2026-03-16 05:21:00
TXN_2230,G07GDQ6U,31.76,18820,2026-04-13 04:34:00
TXN_534,WKNUNG5N,79.67,32228,2026-03-18 14:59:00
TXN_2341,HKPDNFA2,61.95,37567,2026-02-04 03:18:00
TXN_872,PE40S8LY,99.07,34457,2026-03-16 23:03:00
TXN_2122,JHDJ6QH7,109.65,12340,2026-01-13 21:16:00
TXN_4445,18K69OED,16.83,31919,2026-03-28 17:37:00
TXN_2769,TL6TV7O8,87.91,16179,2026-03-22 05:20:00
TXN_4061,BPHH0NMH,82.44,18150,2026-01-04 04:41:00
TXN_1885,MYMV9IZE,62.88,23122,2026-03-26 08:58:00
TXN_3288,I9MYZZDS,26.11,33037,2026-01-08 14:43:00
TXN_2270,HY0EQ9N1,38.65,45635,2026-01-24 04:55:00
TXN_4409,JNJ06IGO,17.14,36289,2026-03-22 15:37:00
TXN_296,1JN9SX9Q,29.69,40371,2026-02-27 17:03:00
