transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN_596,KWTKAG89,140.76,22557,2026-04-26 06:59:00
TXN_1143,9TAETUP9,45.88,24281,2026-03-11 00:51:00
TXN_4447,LTF0MD3G,29.75,15566,2026-01-17 21:12:00
TXN_4030,F9C6N0TT,36.6,21101,2026-02-21 12:16:00
TXN_4628,712L5K77,38.66,48967,2026-02-28 03:10:00
TXN_4179,7CH7N2YX,126.64,43438,2026-03-24 08:16:00
TXN_101,OHUWF8FZ,66.52,26178,2026-03-08 06:08:00
TXN_4328,885LK7KX,44.55,16299,2026-01-29 00:05:00
TXN_4150,MLFO9TI6,120.8,18601,2026-01-22 21:35:00
TXN_384,D9CW99C9,113.89,13296,2026-04-25 02:06:00
TXN_2686,N2KLY1KE,53.87,35692,2026-04-14 22:12:00
TXN_1389,EX7URN1Z,80.86,29936,2026-04-17 11:45:00
TXN_486,5F642SFL,109.09,30891,2026-03-17 15:45:00
TXN_1392,CW2ITC0Z,99.23,44785,2026-04-06 13:42:00
TXN_4458,1CKQJYWQ,138.07,34996,2026-02-26 16:46:00
TXN_4107,OHHO0TPJ,63.55,11012,2026-03-15 08:52:00
TXN_2943,EFCHFREC,68.27,15344,2026-02-22 18:41:00
TXN_4571,EN9J447G,125.95,25537,2026-02-24 18:56:00
TXN_1249,G5XLNPES,94.43,45942,2026-03-14 00:01:00
TXN_3843,ZEK2WB4I,54.71,17562,2026-04-25 12:09:00
TXN_173,2Q93TL2A,20.43,21020,2026-03-13 04:55:00
TXN_4581,VUO9HRHM,111.16,23304,2026-01-25 05:57:00
TXN_4134,52KBFRNF,131.28,22460,2026-02-23 23:04:00
TXN_3598,0KM7IQ5U,147.1,13445,2026-03-29 09:20:00
TXN_3599,RP4CWVVQ,-10,21791,2026-04-30 16:19:00
TXN_4064,KZVABAC1,147.52,44906,2026-03-28 19:14:00
TXN_845,8CCX3XEF,46.81,23985,2026-03-14 10:00:00
TXN_4156,NDZ1MQIW,126.58,30771,2026-04-26 23:47:00
TXN_1677,YLS9S65B,54.58,34304,2026-02-25 18:39:00
TXN_4667,Y8C24B9N,44.75,29297,2026-01-11 10:29:00
TXN_1943,JKQLYSF3,112.89,17595,2026-03-06 01:15:00
TXN_3716,IN4K2S9L,101.09,18780,2026-01-01 11:25:00
TXN_4122,UVKO49QJ,67.31,12618,2026-01-03 17:00:00
TXN_4365,K49ONMGU,122.96,16922,2026-02-17 06:51:00
TXN_829,ZDR3C14U,143.33,32669,2026-01-18 03:23:00
TXN_280,QA0DRBUV,51.76,27516,2026-04-24 19:20:00
TXN_1866,FWB1ERCX,37.74,45892,2026-03-28 07:13:00
TXN_44,Y5173D4Z,131.23,48304,2026-01-07 04:24:00
TXN_3898,GELKUOVD,132.33,38941,2026-03-28 13:46:00
TXN_535,W8OC2202,83.17,41763,2026-04-16 06:00:00
TXN_1805,E2RHZUXK,123.76,12067,2026-03-12 10:46:00
TXN_2237,6UMDHYU6,40.25,49994,2026-04-28 11:51:00
TXN_2659,QSGYJ1N1,141.54,47907,2026-01-18 03:10:00
TXN_2742,MCLGJAV0,91.82,49071,2026-02-19 16:50:00
TXN_3325,TFTYUFDJ,148.52,11355,2026-03-21 08:41:00
TXN_1040,JCYPPZEU,94.47,31248,2026-02-20 00:25:00
TXN_992,5XB2YZJM,101.16,30376,2026-01-23 22:24:00
TXN_1198,RF1B1YO0,118.85,35716,2026-03-29 02:53:00
TXN_748,R5T73BJS,131.66,36662,2026-01-04 21:14:00
TXN_3257,09O5GKJN,54.35,28487,2026-02-03 08:42:00
TXN_1379,KEEY4479,61.99,21225,2026-03-08 12:49:00
TXN_2001,LJRWDKOM,67.48,25274,2026-02-26 07:42:00
TXN_3223,TT7715YL,107.38,40094,2026-04-23 04:54:00
TXN_2342,ODT5TKQP,56.36,23633,2026-04-20 09:34:00
TXN_1347,CWVOYSKO,145.3,15587,2026-04-12 01:51:00
TXN_2628,CWCQFI34,121.28,33523,2026-04-12 15:21:00
TXN_4937,O73R0BG2,148.97,31108,2026-01-10 10:28:00
TXN_401,J6L7N7LE,45.47,13640,2026-01-11 04:19:00
TXN_994,PAUGJDUP,88.78,10788,2026-02-22 09:45:00
TXN_1789,IAU7T0EV,68.77,44430,2026-02-08 01:16:00
TXN_3289,6B4LDFGB,131.94,11474,2026-02-25 12:48:00
TXN_109,G6JM89D8,133.07,47077,2026-02-04 18:02:00
TXN_3449,VH5SWJ3N,33.02,11673,2026-01-16 17:52:00
TXN_4722,5Q8THDUV,118.0,12485,2026-03-29 12:42:00
TXN_160,MUPF4DGF,118.8,17495,2026-01-18 06:25:00
TXN_446,W4AEP1T5,73.97,20281,2026-03-10 08:22:00
TXN_2117,RATVF6JJ,58.07,32017,2026-03-13 20:46:00
TXN_816,QG7ZL8M5,57.04,33994,2026-04-11 23:24:00
TXN_216,PYEHXLB8,69.87,13270,2026-02-11 17:56:00
TXN_3869,4MOD0MKN,61.14,18638,2026-01-18 14:38:00
TXN_1118,2SWCX4MK,27.49,25182,2026-02-05 23:00:00
TXN_3030,SNRTTZ7G,23.0,33493,2026-03-06 17:08:00
TXN_4966,ZFARODXN,148.62,11903,2026-04-13 18:48:00
TXN_2327,5Y1Y068Z,51.26,17082,2026-03-18 07:48:00
TXN_492,AP2LAR1H,139.28,47838,2026-04-21 22:32:00
TXN_3852,E9ELTQRX,57.84,48627,2026-01-03 20:08:00
TXN_343,COS4FS88,86.05,35050,2026-01-16 11:38:00
TXN_2352,MZM2Y9T8,77.26,22412,2026-01-19 03:14:00
TXN_4022,WGH5OYIK,25.86,20718,2026-02-06 07:19:00
TXN_3080,X0YZBFL7,26.33,26942,2026-03-12 11:07:00
TXN_3305,WOQB7T7O,130.47,35053,2026-04-16 09:20:00
TXN_3787,QVDOTVEM,60.38,25946,2026-04-16 22:55:00
TXN_1436,ZOEM0XB9,76.98,26954,2026-01-07 01:03:00
TXN_3408,EVBPLOVT,69.36,22116,2026-03-15 12:15:00
TXN_549,1ND68UJ0,86.58,48304,2026-03-27 22:03:00
TXN_390,EXJ637XI,121.36,24303,2026-03-30 17:27:00
TXN_4858,9S83RZM6,131.26,10322,2026-02-09 05:13:00
TXN_2190,PURAI2F5,66.04,27888,2026-01-05 07:20:00
TXN_1498,7944FNHN,65.32,49855,2026-03-16 16:50:00
TXN_4019,DTNAY7U3,78.29,26589,2026-03-24 14:12:00
TXN_1112,6D89KD9K,42.7,17716,2026-04-03 16:06:00
TXN_3190,EW8FSSLA,121.16,24365,2026-02-08 22:02:00
TXN_2428,NVPJQSMK,61.32,35187,2026-03-29 16:21:00
TXN_3248,R4G3JCUD,147.9,25595,2026-04-10 05:30:00
TXN_4055,FSXAE23M,131.62,19452,2026-03-30 07:51:00
TXN_2138,HRJP4M32,118.52,33603,2026-03-10 06:59:00
TXN_4615,OAN79U12,140.32,30852,2026-02-22 00:48:00
TXN_1199,XSBJT0UB,93.3,30682,2026-03-02 19:32:00
TXN_263,DLCXRNK3,67.57,21109,2026-02-21 21:23:00
TXN_2568,80BQ8ZHC,46.38,20253,2026-01-08 10:55:00
TXN_4219,QZ9CM391,27.42,13214,2026-03-24 19:42:00
TXN_406,081F20XG,134.25,46648,2026-03-20 01:17:00
TXN_1402,UUUQNXHC,114.87,20259,2026-02-02 04:24:00
TXN_4494,4SKFJRD2,45.81,23130,2026-02-12 19:43:00
TXN_1573,E9MS2282,72.74,30450,2026-01-15 14:25:00
TXN_2973,V10A3Z4M,128.09,13266,2026-01-20 08:28:00
TXN_4006,RPB37YYN,55.78,13692,2026-02-05 23:56:00
TXN_2897,IDSCH6N4,131.68,49789,2026-04-25 05:05:00
TXN_3187,WXBOO58V,138.49,30901,2026-03-17 08:24:00
TXN_1399,16FVET84,109.98,14788,2026-01-15 20:20:00
TXN_770,LZ3RGR5J,93.71,33395,2026-01-30 00:36:00
TXN_500,5F4N1UEQ,123.35,17874,2026-04-11 09:46:00
TXN_3931,I2R5RT94,25.91,18196,2026-02-24 11:59:00
TXN_4278,4GBBM8YC,68.46,30985,2026-04-01 12:41:00
TXN_982,6U7LIHZD,96.84,33161,2026-02-28 00:14:00
TXN_832,8KSY3ENP,132.6,37262,2026-04-25 01:51:00
TXN_2855,SU2CTU9N,66.79,12013,2026-01-05 12:06:00
TXN_2842,OY2Z4LSX,24.77,21355,2026-03-16 20:33:00
TXN_2779,QZ9X76FK,132.03,19706,2026-03-05 13:46:00
TXN_3292,6M0QVNA1,111.78,35309,2026-03-02 06:44:00
TXN_151,C3ONYSJ1,66.2,44111,2026-01-28 07:05:00
TXN_BAD_7219,INVALID_VIN,50,20000,2026-04-10 10:00:00
TXN_2047,XWT9NNJJ,141.58,34610,2026-01-24 20:20:00
TXN_3150,VVVU97BS,97.45,14205,2026-04-24 23:47:00
TXN_4024,9J3QXM85,111.49,48641,2026-02-28 18:14:00
TXN_4254,XJ8KGNXM,21.63,11406,2026-02-19 23:01:00
TXN_123,KK5C3JZT,144.27,34408,2026-01-16 22:25:00
TXN_4683,9GIZIH1T,60.36,38820,2026-03-03 06:58:00
TXN_442,JQUGJ9CL,23.71,30407,2026-03-26 10:44:00
TXN_2919,F7M4CQLH,140.35,10863,2026-01-31 15:59:00
TXN_528,6B84C3IA,114.63,16270,2026-01-20 21:56:00
TXN_3240,X9IZLW4E,100.81,26361,2026-02-15 18:47:00
TXN_4133,U1UFETGR,110.93,41916,2026-01-06 23:45:00
TXN_2512,NW3120WN,29.48,26948,2026-01-13 06:41:00
TXN_1220,GHZQ6VBU,57.69,38057,2026-02-06 13:35:00
TXN_2757,MNZCN3CG,135.02,40329,2026-04-10 20:09:00
TXN_2026,FJ7CACU4,108.92,18515,2026-03-09 04:23:00
TXN_4814,W4LGP18E,43.82,26793,2026-03-31 22:56:00
TXN_4751,2FF45N6X,59.67,36871,2026-01-15 14:05:00
TXN_4422,NR7WBDFA,141.76,21112,2026-04-16 07:51:00
TXN_640,27DJ9ZCV,132.75,39802,2026-02-25 16:15:00
TXN_1651,G4POQG7A,113.8,45198,2026-04-04 22:46:00
TXN_589,0322N1BU,56.34,18866,2026-03-28 21:44:00
TXN_3704,LGNXLP4Y,141.28,16834,2026-03-20 19:16:00
TXN_67,4IIONXD0,143.2,12127,2026-04-02 06:41:00
TXN_3143,LOAJE4EI,68.35,32687,2026-03-24 05:00:00
TXN_2755,FXT8OWAL,148.28,21532,2026-02-26 10:54:00
TXN_135,UW89KFJG,124.09,27891,2026-04-07 07:10:00
TXN_735,RDIC2X6L,132.61,22056,2026-04-25 20:51:00
TXN_3778,M7N96DFN,61.4,38129,2026-03-13 21:48:00
TXN_4040,C8PGTV57,65.26,49198,2026-02-15 05:15:00
TXN_293,DO0D4RCC,62.4,47801,2026-03-14 06:59:00
TXN_4065,OSMJY9RB,97.15,15197,2026-03-26 13:54:00
TXN_377,NXM8C1LS,137.07,24257,2026-03-07 15:05:00
TXN_192,U61PJ7NF,146.49,15030,2026-04-04 23:01:00
TXN_2940,X1RZU3SK,137.64,20327,2026-03-13 22:46:00
TXN_3967,45RK3VRK,105.03,25724,2026-02-04 20:49:00
TXN_3100,D421Q6AI,26.93,36353,2026-03-12 21:18:00
TXN_3506,XL76RWOC,83.29,29113,2026-02-10 03:08:00
TXN_2819,1XXSBWLE,144.1,28918,2026-02-24 22:21:00
TXN_4744,IE51SWCH,84.33,14117,2026-01-04 15:32:00
TXN_1093,5SNBYXUE,51.4,40024,2026-01-05 10:51:00
TXN_1324,EYV0JO9O,146.47,49837,2026-03-02 18:48:00
TXN_4603,ZMSPPH6Y,67.1,38210,2026-02-22 11:37:00
TXN_3507,VBKDGL6R,132.98,38182,2026-04-04 06:00:00
TXN_4972,EZH24OU1,24.61,13808,2026-02-09 19:07:00
TXN_4561,0VAKUTS5,149.27,23050,2026-01-01 12:32:00
TXN_1714,QEHYLSTG,73.67,32364,2026-04-16 09:18:00
TXN_2098,5JXXIH9F,45.56,28077,2026-04-16 03:00:00
TXN_739,Q141FI4L,118.19,39287,2026-03-04 14:56:00
TXN_2169,IQO73K3F,76.62,13492,2026-04-25 10:15:00
TXN_2561,AHE7PCN5,121.17,10483,2026-03-08 20:05:00
TXN_2205,YDXNMTU0,140.07,20939,2026-02-13 22:43:00
TXN_205,W0CBCEOV,90.97,23444,2026-01-27 23:52:00
TXN_2112,EYJ9X4QP,35.11,12428,2026-01-28 08:02:00
TXN_981,5OJ806UA,141.59,38798,2026-01-15 04:09:00
TXN_2732,C1I5YQNL,146.76,39995,2026-04-30 05:48:00
TXN_2976,4UXCPAZQ,102.22,50207,2026-01-20 20:54:00
TXN_15,94AQ723J,130.9,39290,2026-01-14 14:00:00
TXN_2666,VXS539UF,90.11,17008,2026-02-16 09:54:00
TXN_1930,B37IGL3L,105.8,11264,2026-02-22 16:22:00
TXN_3287,HNNBCOYN,139.76,48449,2026-01-14 16:28:00
TXN_4800,5TSM5WN1,109.33,23585,2026-03-16 19:45:00
TXN_3917,UARV11MY,106.48,38408,2026-03-04 13:57:00
TXN_2150,3E69LI6V,93.59,19324,2026-03-08 15:07:00
TXN_1022,VDHMEBCX,68.21,33250,2026-04-09 14:01:00
TXN_4282,S0ME8XMM,20.78,29320,2026-03-17 18:51:00
TXN_937,ESGYUM84,50.81,13380,2026-02-26 03:40:00
TXN_3310,69HXIGWV,73.68,37872,2026-03-12 02:29:00
TXN_4711,8P4J1CK0,145.14,24249,2026-04-25 04:14:00
TXN_2645,F7OPIMJR,30.77,14905,2026-04-30 10:22:00
TXN_1523,ODRC0I6F,23.85,24905,2026-04-12 15:06:00
TXN_3165,786VOTHW,42.1,18258,2026-03-17 03:26:00
TXN_591,1HWS565Y,33.92,29143,2026-03-17 08:30:00
TXN_3509,YMG3T29S,138.88,12932,2026-01-24 15:38:00
TXN_2134,4V6E50OS,57.57,16782,2026-01-24 02:48:00
TXN_975,4CAUDRHY,80.33,36376,2026-02-24 12:28:00
TXN_4053,XM5A6HM4,132.38,35514,2026-04-15 07:11:00
TXN_1979,XJJEOJ0Z,149.58,24959,2026-01-30 15:25:00
TXN_2765,LS3B76D0,43.24,39159,2026-02-11 06:30:00
TXN_819,FTR3CDQ3,30.43,22777,2026-01-11 23:01:00
TXN_3550,MSQHJVLU,47.1,22527,2026-02-02 03:18:00
TXN_3760,ACYMYJN7,68.12,16257,2026-01-15 00:42:00
TXN_4224,0KBGXVZA,36.85,41897,2026-03-20 19:59:00
TXN_3406,X7Q9NY41,28.39,18450,2026-02-11 22:02:00
TXN_4633,19ETL7VU,22.53,30446,2026-01-18 19:34:00
TXN_2527,BCSDR18J,42.41,34232,2026-02-18 10:09:00
TXN_3528,DLVUA2ZB,64.62,11188,2026-04-02 11:43:00
TXN_1874,65MEE34O,63.38,31534,2026-01-18 14:44:00
TXN_2641,K6WEUQ34,89.83,35774,2026-01-14 05:52:00
TXN_3880,B4R0PQN0,88.57,23786,2026-05-01 17:18:00
TXN_2920,CWPLMKJ0,56.44,37194,2026-02-06 17:45:00
TXN_1014,FXEL75U1,24.37,19125,2026-01-23 10:31:00
TXN_1427,KFN4TPCJ,56.87,11778,2026-03-03 09:25:00
TXN_1861,YW5MUCC9,26.3,28700,2026-01-13 14:26:00
TXN_459,WNBRRJGO,76.34,20542,2026-04-14 01:18:00
TXN_126,CAAKMSUC,47.48,41983,2026-04-28 19:16:00
TXN_1103,6I4SMAHH,57.14,48480,2026-03-08 09:10:00
TXN_4373,SV76W9AQ,32.26,37021,2026-03-01 07:17:00
TXN_3530,2GU4U57O,58.02,42059,2026-04-01 07:47:00
TXN_4510,6DMUETTO,101.19,25812,2026-01-12 20:24:00
TXN_4449,9Y0HEZ83,64.12,29236,2026-01-21 18:21:00
TXN_3216,0CQ2L0JQ,68.23,32234,2026-03-24 20:37:00
TXN_1092,7JOF0K08,136.8,41325,2026-01-17 07:54:00
TXN_3584,LO4U19N4,40.64,23911,2026-02-02 05:52:00
TXN_3490,U42DLTMT,23.42,40986,2026-03-15 07:49:00
TXN_1295,AOC5UVP0,97.45,19065,2026-03-22 17:42:00
TXN_2061,60SGA5D9,53.41,13441,2026-03-24 00:33:00
TXN_2053,79TTW0JA,97.05,34521,2026-04-23 21:18:00
TXN_1272,725JSF1S,104.77,23541,2026-01-10 13:59:00
TXN_2123,Y3Z5W1TK,82.24,24560,2026-01-18 09:18:00
TXN_337,02CA4ZL7,72.35,18641,2026-04-16 05:34:00
TXN_313,5RS71EZY,122.62,46201,2026-03-14 08:44:00
TXN_4180,JCPYVUI6,37.03,43126,2026-04-09 14:50:00
TXN_2650,7IY0L154,83.03,37863,2026-03-30 21:08:00
TXN_292,595A8ELV,139.89,19462,2026-02-23 08:48:00
TXN_4580,ZQV0JOPD,93.44,22995,2026-01-12 07:49:00
TXN_3822,99YEGYP8,125.43,46606,2026-02-16 09:20:00
TXN_3765,73EFLUIQ,82.47,22374,2026-03-19 00:25:00
TXN_3862,65WYDRBL,95.68,38640,2026-02-14 00:39:00
TXN_1077,43Q8Q64V,87.21,46526,2026-01-27 20:40:00
TXN_4807,QRT7P5PH,53.48,24021,2026-02-16 14:58:00
TXN_178,6UN2QEGW,146.13,16033,2026-03-06 18:36:00
TXN_1280,D04M4VC5,129.85,22294,2026-03-01 02:11:00
TXN_3093,PB5M0VDE,142.97,47980,2026-02-06 13:48:00
TXN_3429,G7MEKKV4,104.36,23915,2026-04-20 05:08:00
TXN_1267,PVZQTDXV,110.74,20877,2026-02-11 09:42:00
TXN_4013,BNI5QKKB,108.48,15659,2026-04-15 19:08:00
TXN_3899,C6OT0WIF,107.17,46429,2026-01-26 05:42:00
TXN_1243,CLBGGOHF,112.24,34979,2026-04-08 01:08:00
TXN_3131,9HEMGMS6,58.4,39443,2026-04-23 08:29:00
TXN_1173,MDR0BPJ6,26.44,38390,2026-01-12 10:00:00
TXN_391,VFDJ2DEY,33.94,18489,2026-02-27 10:01:00
TXN_4599,9HIJSIIK,32.58,32207,2026-01-20 09:32:00
TXN_3339,25HNVOBC,76.02,16853,2026-01-16 06:48:00
TXN_48,7DEFOTC4,81.08,48686,2026-01-16 00:55:00
TXN_4558,OADBMTMU,87.43,45633,2026-02-14 03:16:00
TXN_1152,GI96YD9X,139.18,30428,2026-02-04 12:25:00
TXN_3133,9GE1Z65I,33.79,39580,2026-01-13 10:53:00
TXN_665,1P540GEK,133.41,37269,2026-03-26 15:42:00
TXN_712,11Z7EALU,105.62,14855,2026-04-12 15:52:00
TXN_717,5S5PEDS3,116.67,47193,2026-04-28 11:23:00
TXN_4095,CGQGWGXR,145.66,33829,2026-04-28 18:36:00
TXN_2759,36G41AGT,104.75,47252,2026-01-25 03:25:00
TXN_4947,0Q5MQB5D,144.05,16218,2026-01-25 12:01:00
TXN_54,1K10KAPN,114.57,31355,2026-02-05 14:50:00
TXN_2130,CFKCQCVT,66.21,12402,2026-01-02 13:22:00
TXN_3603,J5PD6G1A,43.27,11236,2026-04-16 20:58:00
TXN_157,9OBWSYKT,55.78,14835,2026-02-18 00:37:00
TXN_4054,1D55XT2L,116.23,14207,2026-01-11 16:14:00
TXN_4642,9HMRYLRN,106.51,25019,2026-01-12 15:43:00
TXN_1774,1JDYEVPB,43.09,23376,2026-02-10 07:48:00
TXN_2591,TMQNL54M,84.66,17235,2026-02-16 03:28:00
TXN_4497,QDLAP6FP,123.35,30903,2026-03-18 09:38:00
TXN_27,7CMM5CET,41.45,45852,2026-04-12 06:09:00
TXN_1336,UJLIAFIT,99.91,25966,2026-01-09 12:27:00
TXN_1691,D4XZ58G4,26.66,38120,2026-02-16 04:24:00
TXN_2974,M5X5FZAS,109.44,36803,2026-03-30 05:53:00
TXN_2892,TMDP8KOE,76.39,25428,2026-03-25 01:04:00
TXN_1909,M4VYLIXE,82.46,38305,2026-03-03 11:35:00
TXN_1904,YRYO7LPH,69.06,13425,2026-04-01 07:54:00
TXN_4461,CBOVP2HC,69.09,38494,2026-01-17 14:35:00
TXN_1511,J7VKNRIC,146.06,21672,2026-04-10 03:32:00
TXN_2557,3AJCDG4N,61.42,44904,2026-04-04 06:39:00
TXN_1292,OHT8U4RF,127.63,24475,2026-04-08 21:38:00
TXN_979,OJGW1ELO,105.22,16304,2026-04-17 20:14:00
TXN_1326,13HC6VHO,141.81,15828,2026-04-02 08:51:00
TXN_2313,XRG6WTJT,77.33,27073,2026-04-26 14:35:00
TXN_2107,TUF6J4IZ,128.25,13608,2026-03-27 12:34:00
TXN_4999,W1KKAK5J,72.29,33449,2026-01-25 02:57:00
TXN_2914,QUWEGX9F,101.74,12339,2026-02-02 04:38:00
TXN_3058,ZAS2JW3Y,141.26,29252,2026-04-28 02:31:00
TXN_2611,FICQ88O6,118.69,23204,2026-04-17 20:14:00
TXN_642,YQRKPI4O,137.78,47034,2026-03-26 15:06:00
TXN_3049,S9U4PLE6,100.37,27818,2026-04-05 09:27:00
TXN_1700,B6EAA8GR,63.8,13198,2026-04-05 08:55:00
TXN_478,EIUDRQBG,139.17,49929,2026-03-19 20:46:00
TXN_3157,ZTNT0NWV,88.78,12693,2026-01-31 10:59:00
TXN_3145,UQCOAH0G,48.91,47547,2026-03-15 09:55:00
TXN_3914,65I8VRA9,42.35,27326,2026-01-30 22:31:00
TXN_291,LFWO45YC,35.12,30315,2026-02-22 03:26:00
TXN_653,K2BNIGTD,81.44,29247,2026-04-28 13:05:00
TXN_428,2U0GOC6X,66.89,45125,2026-02-13 05:28:00
TXN_472,0GWCOGJF,139.01,24484,2026-02-20 17:39:00
TXN_517,TV8QFI1M,93.14,48665,2026-03-23 03:00:00
TXN_4691,D8WT1RS7,145.38,31437,2026-01-21 11:52:00
TXN_2350,LL7R4TKV,78.62,21241,2026-03-04 15:39:00
TXN_853,JUFKDPX8,67.79,31540,2026-02-27 12:39:00
TXN_127,8H79QM6C,63.3,20674,2026-01-15 10:30:00
TXN_1413,P5DJM1PT,133.45,42929,2026-03-25 00:34:00
TXN_737,JEJSW2YA,99.86,37220,2026-03-01 08:42:00
TXN_4174,B6M7UTEY,80.87,33331,2026-03-09 17:30:00
TXN_4597,FND1ZSO2,138.09,28226,2026-03-12 03:59:00
TXN_2642,FLRTQQLR,49.08,25404,2026-04-25 06:44:00
TXN_4129,FYX0MLXI,105.17,22735,2026-04-10 07:35:00
TXN_BAD_8624,INVALID_VIN,50,20000,2026-04-10 10:00:00
TXN_3725,G1RVTOID,20.1,14724,2026-02-14 21:50:00
TXN_4213,W09M801S,42.96,49238,2026-01-20 20:33:00
TXN_1488,D0TJCIBN,142.62,47863,2026-03-16 15:22:00
TXN_4409,OSPP9AJD,51.65,47570,2026-04-04 13:34:00
TXN_4746,M8VTQKWD,147.03,15704,2026-02-12 10:20:00
TXN_1765,T650I7EV,71.36,46384,2026-03-17 01:30:00
TXN_4233,CFG47UTG,64.49,36809,2026-02-26 11:25:00
TXN_2371,TAT7ONT2,119.45,48959,2026-03-01 23:16:00
TXN_4009,8ZDRHKQ8,27.8,50169,2026-01-13 18:20:00
TXN_3357,MJDB2410,29.81,26266,2026-02-04 05:16:00
TXN_3847,PRJWGFTC,132.58,42992,2026-01-19 06:59:00
TXN_3971,V2IYQMUL,39.71,36587,2026-03-13 17:46:00
TXN_372,VPEAUVXD,77.91,35740,2026-04-07 03:59:00
TXN_2374,APU7EBNM,22.87,41872,2026-01-20 10:59:00
TXN_2532,1CG5KLX9,42.14,30430,2026-02-03 18:49:00
TXN_2145,LH8LX7YH,44.16,22993,2026-01-22 07:57:00
TXN_1786,JMCUVKST,60.33,24643,2026-01-05 01:00:00
TXN_1395,CFN76TLO,47.47,19724,2026-01-10 20:34:00
TXN_3627,0FJZ6SKR,74.39,13594,2026-02-22 19:14:00
TXN_1548,80WPVJ1L,76.7,46031,2026-02-14 19:14:00
TXN_3184,EKVXWLJ4,87.7,13203,2026-03-20 14:51:00
TXN_598,6ZAYUFSJ,133.69,48940,2026-01-19 19:32:00
TXN_3619,7HF7ORS8,29.96,16370,2026-03-06 19:49:00
TXN_2579,RNQLSA27,77.12,35927,2026-03-27 23:50:00
TXN_3267,US5I00N3,64.64,34946,2026-04-25 09:43:00
TXN_2644,PPTK3XCO,89.06,35431,2026-01-06 00:34:00
TXN_997,OIW2SV97,67.66,34362,2026-02-21 22:52:00
TXN_51,N974DZTJ,111.56,32287,2026-03-22 15:42:00
TXN_2177,KWENHCZW,143.35,11185,2026-03-28 13:12:00
TXN_4379,1X480LVE,119.5,12418,2026-03-03 08:42:00
TXN_1804,6GSTOVOH,53.23,18781,2026-02-23 20:01:00
TXN_1956,HL5XB845,121.32,27140,2026-04-01 17:35:00
TXN_1351,211Z7GSS,69.03,19639,2026-02-17 22:40:00
TXN_3594,J3O7FIAX,22.53,10163,2026-01-02 21:03:00
TXN_322,K8UEYTFJ,71.68,50046,2026-01-24 11:58:00
TXN_671,5G83EERF,128.43,42294,2026-01-30 19:04:00
TXN_443,5UCFSZE4,85.19,32938,2026-01-10 13:46:00
TXN_303,PKK34B3J,133.09,40293,2026-04-19 04:22:00
TXN_470,MW27G1XQ,119.46,18615,2026-03-13 19:40:00
TXN_4093,XS9EG6JI,45.6,31832,2026-04-07 08:02:00
TXN_2363,PYG3HNM0,95.48,35028,2026-03-28 03:58:00
TXN_3166,BK2QRSR1,139.3,12725,2026-01-27 22:21:00
TXN_3401,TIP3U0RY,111.92,46760,2026-01-05 02:54:00
TXN_1471,FIZOO9VI,,14265,2026-05-01 12:55:00
TXN_4716,52H5TDSS,36.01,17741,2026-04-02 20:45:00
TXN_1430,GD4Y5NUC,86.31,21792,2026-04-15 18:24:00
TXN_2931,WSTHEE9Y,77.52,32872,2026-04-28 02:38:00
TXN_2697,ZSFCFWNG,43.06,14075,2026-04-17 11:35:00
TXN_491,CT0UG5HL,43.02,49685,2026-01-16 05:39:00
TXN_3527,F5UQMC4L,60.89,40429,2026-04-18 12:54:00
TXN_1462,10VIU9W3,127.99,33283,2026-03-22 10:11:00
TXN_993,51ZQAD8I,62.11,48926,2026-04-27 03:59:00
TXN_4244,EXZKP15B,129.46,15729,2026-03-27 16:15:00
TXN_1084,QJ44C6C8,96.45,12892,2026-03-03 20:38:00
TXN_1505,TA3LE33B,59.85,26036,2026-01-02 12:33:00
TXN_4528,BBUNZWCS,63.81,40098,2026-03-23 01:06:00
TXN_2128,2M8WCX7V,143.52,38053,2026-03-22 08:02:00
TXN_112,QCUN4TGQ,44.45,27732,2026-04-22 03:25:00
TXN_2823,8LPDNVEC,41.6,12204,2026-02-20 12:15:00
TXN_3681,ZT6WYMDW,25.89,29817,2026-03-14 01:33:00
TXN_1460,30HD0LBN,137.39,20455,2026-03-05 23:43:00
TXN_670,FW5W3ZQW,54.24,21895,2026-04-08 11:14:00
TXN_5000,EK1G1FUS,122.44,45752,2026-01-24 03:11:00
TXN_4320,JAQVHDRW,119.79,28715,2026-04-23 18:25:00
TXN_1029,A6OBMOB2,22.82,31856,2026-01-04 23:14:00
TXN_1615,YO53NE5D,40.94,37379,2026-04-16 04:35:00
TXN_4649,HE9V3CMH,119.42,32154,2026-04-30 21:35:00
TXN_2253,F8ANBRVY,71.55,31375,2026-03-07 07:59:00
TXN_2980,YI50PNN9,136.31,14794,2026-01-20 11:44:00
TXN_1645,WK5NG817,81.56,16964,2026-03-01 18:40:00
TXN_630,14VHYLR5,96.32,30069,2026-01-31 02:17:00
TXN_3648,1W940E2I,120.17,32038,2026-01-04 09:09:00
TXN_1627,Z5TPED91,57.89,17952,2026-04-03 06:25:00
TXN_4259,9X60BWLM,41.89,28296,2026-04-12 00:01:00
TXN_859,Y2PI18FC,49.39,30922,2026-01-10 14:39:00
TXN_3207,RE7RZUDW,103.89,13236,2026-04-30 12:02:00
TXN_1175,YN3NZL51,40.42,20491,2026-03-23 17:29:00
